name,isSafe,isPE,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics
1983,0,1,0,5,0,0.16032872589902852,7.080536393436371,332,9,1334958489,0,0,224,270
4555,0,1,1,0,0,3.4573491973540427,7.921529797118785,332,4,1343201631,0,0,224,271
815,0,1,1,0,0,6.617049397224481,7.691160930814198,332,4,1333436105,0,0,224,271
5240,0,1,1,0,0,2.0733083081144748,7.74600160402063,332,5,1213377447,0,0,224,8450
5356,0,1,0,3,0,4.322433390501385,7.1732316184065805,332,6,1301029282,0,0,224,258
5977,0,1,0,1,1,4.246433195949993,7.195998375361865,332,5,1335900359,0,0,224,271
4761,0,1,0,5,0,0.16032872589902852,7.080746020907588,332,9,1335093636,0,0,224,270
3808,0,1,1,1,0,0.2667247289058982,7.988552036951676,332,6,1212821209,0,0,224,258
1513,0,1,1,3,2,3.0445513103208777,7.716175342814799,332,7,1332260705,0,0,224,270
4669,0,1,1,0,0,4.32496077608363,7.886985031239231,332,4,1332087689,0,0,224,271
3281,0,1,1,0,0,0.7085066178388447,7.90432265936008,332,4,1343891857,0,0,224,271
5725,0,1,1,0,0,2.0731087843435354,7.745118169069541,332,5,1213378792,0,0,224,8450
5193,0,1,1,1,0,0.2672130101558982,7.9871281101612315,332,6,1213803377,0,0,224,258
4291,0,1,0,0,0,1.5771066802569238,7.131317399053553,332,4,1335380450,0,0,224,270
3434,0,1,1,0,0,3.8067363487314534,7.769740595312929,332,4,1332576541,0,0,224,271
4762,0,1,1,0,0,0.9251509434172992,7.903437074589692,332,4,1341907127,0,0,224,271
6299,0,1,1,0,0,3.8067363487314534,7.767996940678723,332,4,1332576541,0,0,224,271
1957,0,1,1,0,0,4.973998823784681,7.976116146603138,332,4,1342351835,0,0,224,271
5631,0,1,0,0,0,4.364185954806592,6.829532955903706,332,4,1333999265,0,0,224,270
3881,0,1,0,4,0,0.16032872589902852,7.078438998274182,332,8,1334884851,0,0,224,270
1074,1,1,0,0,0,3.489735185567714,6.428122485520713,332,5,1343345235,0,0,224,290
1932,0,1,1,0,0,4.642197463520163,7.810536275600646,332,4,1341428367,0,0,224,271
6991,0,1,0,5,0,0.16032872589902852,7.0812130997618805,332,9,1334943628,0,0,224,270
1246,0,1,0,3,0,0.23653878450968063,7.271990443768053,332,7,1302251376,0,0,224,258
3444,0,1,1,0,0,4.9740096732617385,7.975587353275501,332,4,1342421975,0,0,224,271
2729,0,1,1,0,0,0.6417950218118956,7.9935994368050665,332,4,1331754463,0,0,224,271
755,0,1,0,0,0,2.6058640429280744,6.6438920777145025,332,5,1333759436,0,0,224,8450
5374,1,1,0,0,0,5.122855514124234,6.508618866268472,332,4,1267548724,0,0,224,258
5919,0,1,0,0,0,1.661304313284645,7.138414394631338,332,4,1335487226,0,0,224,270
1559,0,1,1,1,0,0.2516892155601961,7.988132448108367,332,6,1272498895,0,0,224,258
3983,0,1,1,0,0,3.454515374567281,7.9211850808039275,332,4,1343301636,0,0,224,271
5907,0,1,1,0,0,4.973305947003552,7.976083921408221,332,4,1342295985,0,0,224,271
1122,0,1,1,0,0,3.770000384660344,7.765371318877032,332,4,1332675903,0,0,224,271
2620,0,1,0,0,0,1.661304313284645,7.138457418000364,332,4,1335458466,0,0,224,270
5597,0,1,0,0,0,1.5771066802569238,7.130737787766246,332,4,1335368467,0,0,224,270
6129,0,1,0,0,0,2.6080500521801606,6.644140796808699,332,5,1333759896,0,0,224,8450
1390,0,1,1,0,0,4.005955575531081,7.731520444094418,332,4,1344755412,0,0,224,271
994,0,1,1,0,1,4.002402885015753,7.881513687928996,332,4,1302935608,0,0,224,271
5887,0,1,0,5,0,0.16032872589902852,7.0807225833421,332,9,1335126026,0,0,224,270
6632,0,1,0,5,0,0.16032872589902852,7.080756714866911,332,9,1335092598,0,0,224,270
284,0,1,1,4,0,0.020393135236084953,7.992711746781822,332,8,1337086863,0,0,224,258
6300,0,1,1,0,0,1.1369952838140192,7.968956830091725,332,4,1331844927,0,0,224,271
2176,0,1,1,0,0,5.960763998026255,7.92222907528523,332,4,1343676558,0,0,224,271
3589,0,1,1,0,0,1.5816454359651062,7.81612433408225,332,4,1334172810,0,0,224,271
7006,0,1,1,0,0,1.9489780380055324,7.63659104253899,332,3,1333546816,0,0,224,270
2944,0,1,0,0,0,2.6080500521801606,6.644140796808699,332,5,1333759896,0,0,224,8450
2680,1,1,0,0,0,0.24905252604825584,6.699096440460904,332,5,1436499257,0,0,224,258
6923,0,1,1,0,0,0.0738767076406503,7.578964669007099,332,4,1329409810,0,0,224,271
2044,0,1,0,0,1,1.5170340094889068,6.644047542284788,332,5,1333760257,0,0,224,8450
1477,0,1,1,0,0,5.962619372705045,7.922313448147056,332,4,1343676558,0,0,224,271
5469,0,1,1,0,0,0.7091693021887884,7.903969788556829,332,4,1344193048,0,0,224,271
3482,0,1,1,0,0,0.08219223432150993,7.920200833267679,332,4,1329409810,0,0,224,271
1100,0,1,1,0,0,3.8072317617062184,7.865997823085551,332,4,1334914772,0,0,224,271
2852,0,1,1,0,0,4.012074514597638,7.731603601479854,332,4,1344692537,0,0,224,271
5780,0,1,1,1,0,0.26674854074461596,7.988330047739369,332,6,1209742090,0,0,224,258
6982,0,1,1,0,0,0.7115733209801056,7.836718181499771,332,4,1331671113,0,0,224,271
1161,0,1,0,0,0,0.020393135236084953,6.830718758477937,332,4,1297997552,0,0,224,258
5766,0,1,0,0,0,6.602811148275604,7.3685323159835745,332,4,1333485320,0,0,224,271
2036,0,1,1,0,0,3.3107761434277383,7.94648558985912,332,4,1331883114,0,0,224,271
6046,0,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
2422,0,1,1,0,0,4.19189111895225,7.876960351314881,332,4,1335291770,0,0,224,271
6728,0,1,1,0,0,3.288315644043151,7.891167688920985,332,4,1299794633,0,0,224,258
6456,0,1,0,4,0,0.16032872589902852,7.077684631425341,332,8,1334728088,0,0,224,270
2008,0,1,1,0,0,0.020393135236084953,7.861031306755898,332,4,1296673258,0,0,224,258
1943,0,1,1,0,0,0.709661352287452,7.905218749892729,332,4,1343849227,0,0,224,271
905,0,1,1,0,0,3.429167593661744,7.831448504750945,332,4,1340741593,0,0,224,271
3136,0,1,1,0,0,3.9517200297053146,7.736374039306789,332,4,1344630696,0,0,224,271
2674,0,1,1,0,0,3.996414304146322,7.729667118788667,332,4,1344692537,0,0,224,271
3333,0,1,1,0,0,0.7074965518872264,7.9046537003587565,332,4,1343935512,0,0,224,271
6978,1,1,0,0,0,3.9625241121421193,6.435910676979402,34404,5,1472773688,0,0,240,35
1735,0,1,1,0,0,0.7327050602348165,7.75669609084526,332,4,1331408674,0,0,224,271
3961,0,1,0,0,0,2.6058640429280744,6.6438920777145025,332,5,1333759436,0,0,224,8450
1828,1,1,0,3,1,0.19743807838821048,5.876185925771698,34404,9,38628,0,0,240,559
5192,0,1,1,3,2,3.052117973303012,7.720087558031343,332,7,1332183011,0,0,224,270
6773,0,1,1,0,0,3.646835505920968,7.896677102393254,332,4,1334989131,0,0,224,271
6962,0,1,1,0,0,3.982417446495472,7.846770111937049,332,4,1335608472,0,0,224,271
1827,0,1,1,1,0,0.2673973088624811,7.988610659627696,332,6,1207754457,0,0,224,258
1005,0,1,0,2,2,3.4925743000817118,5.9497363803617205,332,6,1336076455,0,0,224,270
6646,0,1,1,0,0,0.707841960941091,7.904828351042914,332,4,1343935512,0,0,224,271
4512,0,1,1,0,0,3.967248013389364,7.822059787813589,332,4,1336033167,0,0,224,271
1441,0,1,1,0,0,2.669167917766996,7.987981132032722,332,4,1319571264,0,0,224,271
4846,0,1,0,1,0,0.020393135236084953,6.847270346411736,332,5,1306719986,0,0,224,258
3931,0,1,1,0,0,3.8072317617062184,7.852338035466421,332,4,1334914772,0,0,224,271
885,0,1,0,5,0,0.16032872589902852,7.080795097010216,332,9,1335014654,0,0,224,270
3591,1,1,0,0,0,6.074066678338589,6.074066678338589,332,1,1269487063,0,0,224,8450
4923,1,1,0,4,1,0.19743807838821048,5.961444979743309,34404,11,1634231135,37376,142,240,39
5069,0,1,1,1,1,3.9837350453792273,7.823358107621107,332,5,1335725530,0,0,224,271
5596,0,1,1,0,0,5.947687396244593,7.763283129457668,332,4,1344518840,0,0,224,271
5132,0,1,1,0,0,4.025047170111865,7.771236990984487,332,4,1332442873,0,0,224,271
1174,0,1,1,0,0,0.7097113464052017,7.904638316457586,332,4,1343849227,0,0,224,271
4007,0,1,1,0,0,4.970587481442129,7.976421175318796,332,4,1342295985,0,0,224,271
5407,0,1,1,0,0,4.025047170111865,7.7708632185834805,332,4,1332442873,0,0,224,271
785,0,1,0,0,0,1.5771066802569238,7.130760671256289,332,4,1335398431,0,0,224,270
4085,0,1,1,0,0,2.006387977875609,7.756185370610062,332,5,1332910857,0,0,224,270
4470,0,1,1,0,0,6.374244126291662,7.921394177728812,332,4,1343414552,0,0,224,271
976,0,1,0,5,5,0.416541661794913,6.0487677784849065,332,8,1342142522,0,0,224,270
4980,0,1,1,0,0,6.123518204207644,7.907227850239639,332,4,1344425924,0,0,224,271
1929,0,1,0,5,0,0.16032872589902852,7.083745799442874,332,9,1334952053,0,0,224,270
269,0,1,0,0,0,2.6046825731908188,6.666355687660479,332,5,1332476361,0,0,224,8450
4191,1,1,0,0,0,0.07763316234324169,5.5317253136848805,332,3,1343345733,0,0,224,258
1406,0,1,1,0,0,4.139347676949244,7.876630245022552,332,4,1332274738,0,0,224,271
1224,0,1,1,0,0,5.889451255171844,7.912363059412688,332,4,1205680232,0,0,224,259
4529,1,1,0,0,0,4.410919281815925,6.666781845803963,34404,6,1394855165,0,0,240,34
3984,0,1,1,0,0,5.961774561933904,7.922145107201473,332,4,1343676558,0,0,224,271
6665,0,1,1,0,0,0.7082737229600202,7.904842708875229,332,4,1343935512,0,0,224,271
2400,0,1,1,0,0,0.0821922343215099,7.9441450261383055,332,4,1305462840,0,0,224,271
1816,0,1,0,5,5,0.416541661794913,6.0484441879760205,332,8,1342142838,0,0,224,270
3341,0,1,1,0,0,3.6455248594362097,7.8974689667539195,332,4,1335031099,0,0,224,271
6638,0,1,0,4,0,0.16032872589902852,7.0808491576602295,332,8,1334876511,0,0,224,270
2810,0,1,0,3,3,2.617643850195868,7.282108107859712,332,7,1338163224,0,0,224,270
882,0,1,0,0,1,1.5185395585236066,6.64371415471065,332,5,1333759195,0,0,224,8450
7019,0,1,0,0,0,2.610395381606878,6.620693032363221,332,5,1325126816,0,0,224,8450
1465,0,1,0,5,0,0.16032872589902852,7.084461636906029,332,9,1335056446,0,0,224,270
6335,0,1,0,0,0,0.42013066021895284,7.095846890511117,332,4,1319571264,0,0,224,271
6727,0,1,0,0,0,0.40554835374125364,6.637945269202136,332,4,1319571264,0,0,224,271
3821,0,1,0,0,0,2.6075121105390924,6.643268331165142,332,5,1333758488,0,0,224,8450
3318,0,1,0,1,0,1.5545988507011996,7.1239686008418746,332,5,1335276102,0,0,224,270
5206,0,1,1,1,0,0.2667247289058982,7.987597878130401,332,6,1213886148,0,0,224,258
2895,0,1,0,0,0,0.4023792985675851,6.697874151285479,332,4,1319571264,0,0,224,271
5541,0,1,0,0,0,4.359973042280908,6.979241711086841,332,4,1334149235,0,0,224,270
2298,0,1,1,0,0,2.658152236448437,7.988015265184126,332,4,1319571264,0,0,224,271
4536,0,1,1,2,1,3.0314462547794836,7.719764495627001,332,6,1332150611,0,0,224,270
2495,0,1,1,1,1,3.941824379038024,7.823355307475975,332,5,1335808610,0,0,224,271
3387,1,1,0,0,0,0.415364464397433,6.1917250237733095,34404,6,1436498146,0,0,240,34
6463,0,1,0,5,0,0.16032872589902852,7.083564622452436,332,9,1335010827,0,0,224,270
3283,0,1,0,0,0,2.6080500521801606,6.64371415471065,332,5,1333759195,0,0,224,8450
6035,0,1,1,6,0,0.37387747993819864,7.889929542544687,332,10,1295044304,0,0,224,258
5580,0,1,0,4,0,0.16032872589902852,7.079922412920264,332,8,1334860845,0,0,224,270
6984,0,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
1149,0,1,1,0,0,0.06784557522715084,7.943903501501518,332,4,1300731694,0,0,224,271
1971,0,1,0,0,0,2.5972473294727156,6.6443635434325525,332,5,1333758254,0,0,224,8450
6460,0,1,1,0,0,1.637573243366441,7.63801050580354,332,4,1333049654,0,0,224,271
5379,0,1,1,0,0,0.7108998810026739,7.904657206399054,332,4,1343849227,0,0,224,271
6328,0,1,0,1,0,0.10191042566270775,6.661802490209362,332,4,1416559614,0,0,224,302
3987,0,1,1,5,0,0.43710972513537405,7.889886327300047,332,9,1295047889,0,0,224,258
1718,0,1,1,0,0,5.9480739881594635,7.766144958510479,332,4,1344518840,0,0,224,271
1671,0,1,0,5,0,0.16032872589902852,7.080752503106826,332,9,1335115226,0,0,224,270
2365,0,1,0,0,0,0.6965697149560941,6.525448575011759,332,5,1218431034,0,0,224,258
2309,0,1,0,0,0,2.6007140448024346,6.621845002912226,332,5,1325126190,0,0,224,8450
3704,0,1,0,0,1,1.516824937608404,6.6434410073850465,332,5,1333760698,0,0,224,8450
2082,1,1,0,0,0,0.6033077761360252,4.841500049687356,332,5,1438650047,0,0,224,259
970,0,1,1,0,0,5.962416435626771,7.922069205282779,332,4,1343676558,0,0,224,271
3784,0,1,1,0,0,1.1369952838140192,7.968931386670276,332,4,1331844927,0,0,224,271
6966,0,1,1,1,0,0.2672130101558982,7.988119052037029,332,6,1213802002,0,0,224,258
6331,0,1,0,0,0,0.40554835374125364,6.641581983861581,332,4,1319571264,0,0,224,271
2505,1,1,0,0,0,1.035581370619031,3.3481045197301036,332,2,1504844046,0,0,224,8450
3204,0,1,0,5,0,0.16032872589902852,7.0807376291107875,332,9,1335078028,0,0,224,270
4829,0,1,1,0,0,0.08219223432150993,7.920141028701983,332,4,1329409810,0,0,224,271
3581,0,1,0,1,1,4.246433195949993,7.182976993075642,332,5,1335900359,0,0,224,271
150,0,1,1,0,0,3.453082618816354,7.921291319260512,332,4,1343116464,0,0,224,271
988,0,1,1,0,0,4.9847396717368895,7.976183757430646,332,4,1342351835,0,0,224,271
6031,0,1,1,0,0,6.615233021496426,7.8747265643756545,332,4,1333619166,0,0,224,271
5817,1,1,0,0,0,2.0747773724454603,6.312079401731011,34404,6,1379103699,0,0,240,34
3803,0,1,1,0,0,2.076710866356221,7.528234484992705,332,4,1332559190,0,0,224,270
322,0,1,1,0,0,2.0017236714089774,7.9756324185558904,332,4,1342207595,0,0,224,271
5072,0,1,0,1,0,1.4962965553968912,7.121912387720225,332,5,1335179028,0,0,224,270
2975,0,1,0,5,5,0.12943919267108936,6.050045940369054,332,8,1342202390,0,0,224,270
641,0,1,0,0,0,2.606149396733059,6.644198969446351,332,5,1333985321,0,0,224,8450
6045,0,1,1,0,0,3.770000384660344,7.767273271980641,332,4,1332675903,0,0,224,271
4614,0,1,0,0,1,1.7874089694384727,6.698989630660562,332,5,1323230179,0,0,224,8450
1870,0,1,0,0,0,0.40554835374125364,6.607046587988145,332,4,1319571264,0,0,224,271
510,0,1,0,3,3,3.076114335173724,7.252838249416081,332,7,1347423802,0,0,224,270
1076,0,1,0,5,0,0.16032872589902852,7.0807554614821235,332,9,1335062413,0,0,224,270
6670,0,1,0,0,1,1.5179893305779968,6.643661752884318,332,5,1333985852,0,0,224,8450
3104,1,1,0,0,0,3.398740957745201,5.799936323664367,34404,4,1484860116,0,0,240,35
6029,0,1,0,5,5,0.416541661794913,6.050633129613755,332,8,1342183232,0,0,224,270
3120,0,1,1,0,0,2.006387977875609,7.757642598202216,332,5,1332910865,0,0,224,270
5592,0,1,1,1,1,3.9837350453792273,7.822849900550517,332,5,1335725530,0,0,224,271
1710,1,1,0,0,0,0.10191042566270775,6.557932381501366,332,3,1328929669,0,0,224,258
4274,0,1,0,9,9,0.7084378349416649,6.540579412921103,332,12,1339830159,0,0,224,270
6203,0,1,0,0,1,1.7754432853551558,6.613519309303773,332,5,1324178753,0,0,224,8450
2682,0,1,0,1,1,4.05542191808341,6.50962778311138,332,5,1412656823,0,0,224,271
3039,0,1,1,0,0,3.267320609690792,7.63250184475249,332,3,1208112261,0,0,224,271
5760,0,1,0,4,0,0.16032872589902852,7.080869614435681,332,8,1334863453,0,0,224,270
634,0,1,1,0,1,4.067230087706903,7.882084815082263,332,4,0,0,0,224,271
6186,0,1,1,6,0,0.37387747993819864,7.888508134925757,332,10,1295044304,0,0,224,258
3368,0,1,0,0,0,2.6052381954354966,6.644047542284788,332,5,1333760257,0,0,224,8450
473,0,1,1,1,1,3.9837350453792273,7.823023924625508,332,5,1335725530,0,0,224,271
615,1,1,0,4,1,0.19743807838821048,5.954363828319341,34404,11,1600585730,39936,182,240,39
1782,0,1,1,0,0,3.816399394457816,7.769359088218244,332,4,1332535995,0,0,224,271
759,0,1,0,0,1,1.5209271548979981,6.643661752884318,332,5,1333985852,0,0,224,8450
6654,0,1,0,0,0,4.367209516091253,6.826570520220498,332,4,1334040044,0,0,224,270
6561,0,1,1,0,0,2.0033528965639333,7.976800734686219,332,4,1342186658,0,0,224,271
6184,0,1,1,0,0,3.4438908895827653,7.921949514829823,332,4,1343160515,0,0,224,271
1793,0,1,1,0,0,3.7955417324642164,7.731451356530572,332,4,1344581633,0,0,224,271
6087,0,1,1,2,0,0.37387747993819864,7.8802827542285465,332,6,1307674046,0,0,224,258
2492,1,1,0,4,1,0.1991075177871819,6.148597444998503,34404,11,37181472,62464,201,240,39
3331,0,1,0,0,0,1.661304313284645,7.135151898746835,332,4,1335446437,0,0,224,270
4352,0,1,1,0,0,0.7091693021887884,7.903969788556829,332,4,1344193048,0,0,224,271
2040,0,1,1,0,1,4.080267838454982,7.852131824997215,332,4,1326871294,0,0,224,271
3417,0,1,1,0,0,6.625815906355314,7.697678731877063,332,4,1333528845,0,0,224,271
4626,0,1,1,0,0,2.135370777062166,7.870374333354344,332,4,1331321630,0,0,224,271
6543,0,1,1,0,0,4.258259086178153,7.879123169512932,332,4,1335342692,0,0,224,271
2282,0,1,0,1,0,0.06116285224115448,6.454596472741096,332,6,1342036381,0,0,224,258
5499,1,1,0,0,0,0.7073695307662838,6.233837880755612,34404,6,1484588584,0,0,240,34
1190,0,1,0,0,0,4.415599964165836,5.8329951346343965,332,4,1336507482,0,0,224,259
4323,0,1,0,4,0,0.16032872589902852,7.0778582168492425,332,8,1334921051,0,0,224,270
974,1,1,0,0,0,1.8889319837012644,5.287769964379308,34404,2,1430973521,0,0,240,302
6223,0,1,1,0,0,4.210414460260621,7.847745174951011,332,4,1335515320,0,0,224,271
5389,1,1,0,1,0,0.1833387916558982,6.37166740767157,332,6,1436499034,0,0,224,258
2479,0,1,0,2,2,3.474527678887425,6.244931506666829,332,6,1336289064,0,0,224,270
6614,0,1,1,0,0,4.980280635290733,7.9762905734762635,332,4,1342351835,0,0,224,271
6713,0,1,1,0,0,3.8067363487314534,7.768971403261169,332,4,1332576541,0,0,224,271
6243,1,1,0,3,1,0.19743807838821048,5.788007296658007,34404,10,19,0,0,240,559
557,0,1,1,0,0,6.344182100721035,7.822999839685237,332,4,1343502777,0,0,224,271
1717,0,1,0,4,0,0.16032872589902852,7.077591474889871,332,8,1334809450,0,0,224,270
2203,0,1,0,0,0,3.3972039583344116,7.370974938570167,332,4,1331544044,0,0,224,271
6976,0,1,1,0,0,0.08219223432150993,7.920166245951497,332,4,1329409810,0,0,224,271
6938,0,1,0,5,5,0.416541661794913,6.050632589836471,332,8,1342171238,0,0,224,270
6193,1,1,0,1,2,4.0913065614091035,6.224626196912264,332,5,45724,0,0,224,783
3088,0,1,0,4,0,0.16032872589902852,7.077718196694488,332,8,1334725260,0,0,224,270
3259,0,1,0,5,0,0.16032872589902852,7.083569510754157,332,9,1335033609,0,0,224,270
5764,0,1,1,0,0,6.604772809500242,7.567497165113,332,4,1333306672,0,0,224,271
7011,0,1,0,0,0,4.359740911945236,6.824481468719495,332,4,1334000444,0,0,224,270
2167,0,1,0,0,0,2.6067963259639213,6.675042255984117,332,5,1334930372,0,0,224,8450
5622,0,1,0,0,0,2.0311300390555593,7.125953959345338,332,4,1335840177,0,0,224,270
6315,0,1,1,0,0,4.119349443815889,7.776352237143111,332,4,1332493366,0,0,224,271
4174,0,1,1,0,0,4.973998823784681,7.976111232754231,332,4,1342351835,0,0,224,271
4060,1,1,0,0,0,4.527423174446202,5.804404625903485,34404,2,1394855080,0,0,240,34
3706,0,1,0,2,2,3.471087212824241,6.245870493653932,332,6,1336215646,0,0,224,270
2147,0,1,0,0,1,1.5215603852786375,6.643661752884318,332,5,1333985852,0,0,224,8450
1125,0,1,0,3,0,0.9727296750744064,6.608868777824585,332,7,1326821167,0,0,224,258
3975,0,1,1,0,0,0.9251509434172992,7.901748322566304,332,4,1341907127,0,0,224,271
5514,0,1,1,0,0,2.6548756901136104,7.986742133250229,332,4,1319571264,0,0,224,271
4341,0,1,1,0,0,5.839797969463728,7.952013334556616,332,4,1133418642,0,0,224,259
1041,0,1,1,0,0,1.5816454359651062,7.81612433408225,332,4,1334172810,0,0,224,271
2878,0,1,1,3,1,4.164608791209801,7.980779434491256,332,9,1199997096,0,0,224,271
6913,0,1,0,4,0,0.16032872589902852,7.079599848391173,332,8,1334783899,0,0,224,270
3936,0,1,0,0,0,6.604427316810716,7.371026265973635,332,4,1333485320,0,0,224,271
6577,0,1,1,0,0,3.978445426739278,7.846020250394037,332,4,1335555348,0,0,224,271
4237,1,1,0,1,0,0.2960261676589459,6.331092227030616,332,6,1436498720,0,0,224,258
5320,0,1,1,2,0,0.37387747993819864,7.8794534463922155,332,6,1307674046,0,0,224,258
141,0,1,1,0,0,0.020393135236084953,7.861630152820272,332,4,1296673258,0,0,224,258
4428,0,1,0,4,0,0.16032872589902852,7.079926386532473,332,8,1334845253,0,0,224,270
644,0,1,1,0,0,6.636969458114353,7.69913198760786,332,4,1333397172,0,0,224,271
4418,0,1,1,0,0,3.8072317617062184,7.866199891901599,332,4,1334914772,0,0,224,271
6209,0,1,0,0,0,1.7327406285942482,6.682294978138646,332,5,1218892514,0,0,224,8450
3376,0,1,1,0,0,0.7074284330260874,7.904343328894333,332,4,1343935512,0,0,224,271
6038,0,1,0,0,0,4.415599964165836,5.8329951346343965,332,4,1199458220,0,0,224,259
4683,1,1,0,2,2,0.20544562813451883,6.474506599432518,332,8,1459953545,0,0,224,33167
250,1,1,0,4,1,0.19743807838821048,5.952798031629017,34404,11,0,32768,139,240,39
2649,0,1,1,0,0,4.2516646054999985,7.8283431657812415,332,4,1335469004,0,0,224,271
2046,0,1,1,0,1,4.1254237981022825,7.85263964065847,332,4,1302935608,0,0,224,271
6104,0,1,1,0,0,6.347164862541207,7.821693944242901,332,4,1343555000,0,0,224,271
3572,0,1,1,0,0,6.64132418314503,7.686690030769278,332,4,1333306647,0,0,224,271
4772,0,1,1,0,0,6.641425582087208,7.698904030822792,332,4,1333528845,0,0,224,271
1861,0,1,1,0,0,0.7115752386945693,7.90329677652701,332,4,1344193048,0,0,224,271
901,0,1,1,0,0,0.020393135236084953,7.862060259856659,332,4,1296673258,0,0,224,258
1249,1,1,0,3,1,0.2044881574398449,5.576852040832547,34404,9,292924,0,0,240,559
5506,0,1,1,0,0,6.611779031756874,7.691117450716299,332,4,1333436105,0,0,224,271
2021,0,1,0,4,0,0.16032872589902852,7.079929119714716,332,8,1334852435,0,0,224,270
4859,0,1,1,0,0,0.7089755126534615,7.903311358218581,332,4,1344193048,0,0,224,271
730,0,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
2940,1,1,0,3,1,0.19743807838821048,5.9603300641599954,34404,9,38500,0,0,240,559
3765,0,1,1,0,0,0.7096583634174287,7.9048683222646225,332,4,1343849227,0,0,224,271
5626,0,1,0,5,5,0.12943919267108936,6.048331630471873,332,8,1342319767,0,0,224,270
2906,0,1,1,1,0,0.2556482507429918,7.98847798633045,332,6,1208445428,0,0,224,258
1050,0,1,1,1,0,0.2677012914058982,7.9875981728237235,332,6,1213886148,0,0,224,258
6817,0,1,1,0,0,0.7098414596165149,7.904692545313353,332,4,1343908395,0,0,224,271
2056,0,1,0,0,1,1.5223357300377085,6.644070165747287,332,5,1333985043,0,0,224,8450
3178,0,1,0,0,0,0.020393135236084953,6.825593269225773,332,4,1302385015,0,0,224,258
6933,0,1,1,0,0,3.982417446495472,7.847046101541052,332,4,1335608472,0,0,224,271
4773,0,1,1,1,0,0.2688621526124811,7.987372720815386,332,6,1213885791,0,0,224,258
189,0,1,1,0,0,0.707841960941091,7.904828351042914,332,4,1343935512,0,0,224,271
3825,0,1,1,0,0,3.8067363487314534,7.770532257625876,332,4,1332576541,0,0,224,271
584,0,1,0,5,5,0.12943919267108936,6.047094324581013,332,8,1342269696,0,0,224,270
365,1,1,0,1,2,5.030176449826781,6.402847454767888,332,5,399024,0,0,224,783
1440,0,1,0,3,3,2.617643850195868,7.286769729393346,332,7,1338069663,0,0,224,270
3244,0,1,0,0,1,1.7816962523519315,6.621571186361849,332,5,1326938630,0,0,224,8450
1650,0,1,1,0,0,3.4557704069137674,7.830011544984932,332,4,1340823655,0,0,224,271
3607,0,1,1,0,0,6.374146263790557,7.92155391069284,332,4,1343413033,0,0,224,271
1176,0,1,0,4,0,0.16032872589902852,7.078422330567901,332,8,1334892050,0,0,224,270
3224,0,1,0,0,0,0.013126943721219527,6.666484812763243,332,5,1332478566,0,0,224,8450
4677,0,1,1,0,0,0.0821922343215099,7.94416363303339,332,4,1305462840,0,0,224,271
2258,0,1,1,0,0,3.2550018893355985,7.946475500584268,332,4,1331893517,0,0,224,271
709,0,1,1,0,0,3.931674822125918,7.735997960840254,332,4,1344630696,0,0,224,271
2746,0,1,1,0,0,6.113915478936389,7.782018743654693,332,3,1305971022,0,0,224,258
1595,0,1,0,0,0,4.372521072121074,6.9793388488903565,332,4,1334328019,0,0,224,270
5590,0,1,1,0,0,3.5502413993823345,7.892989976787521,332,4,1300517907,0,0,224,258
3852,0,1,1,0,0,5.984742144850979,7.914589094312588,332,4,1345468244,0,0,224,271
1855,0,1,1,0,0,4.9716267635109705,7.976902523898313,332,4,1342983738,0,0,224,271
3442,0,1,0,3,3,2.617643850195868,7.282005342029215,332,7,1338028867,0,0,224,270
5095,0,1,0,0,0,4.362736534479966,6.826483830249368,332,4,1334038903,0,0,224,270
1397,0,1,1,0,0,6.204241522700426,7.806770380825266,332,4,1332842084,0,0,224,271
4791,0,1,0,3,3,2.617643850195868,7.28210326980919,332,7,1338145220,0,0,224,270
4694,0,1,1,0,0,0.7327050602348165,7.7571710257153725,332,4,1331408674,0,0,224,271
5036,0,1,0,4,0,0.16032872589902852,7.078440217032169,332,8,1334912476,0,0,224,270
4225,0,1,1,0,0,0.7143569769397083,7.905920203893906,332,4,1343813193,0,0,224,271
5705,1,1,0,0,0,4.059319451358687,6.066065100115125,34404,6,1484588738,0,0,240,34
3638,0,1,1,0,0,3.2757858251170644,7.945792534995924,332,4,1331893517,0,0,224,271
5588,0,1,1,0,0,0.7096583634174287,7.9048683222646225,332,4,1343849227,0,0,224,271
4218,0,1,1,0,0,3.463989796841125,7.9215203612517415,332,4,1343160515,0,0,224,271
1664,0,1,1,0,0,6.008817086576579,7.914494984494058,332,4,1345445757,0,0,224,271
990,0,1,1,0,0,3.601367389978151,7.78411257347087,332,4,1340450104,0,0,224,271
3045,0,1,0,2,2,3.4847125086935207,6.25029369635877,332,6,1336194083,0,0,224,270
5307,0,1,1,0,0,4.206686935448474,7.858096258570495,332,4,1335379208,0,0,224,271
